CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
17624,217.0,2,843.48,1,1,1,Inactive Customers
17625,,4,2047.0,1,1,2,Inactive Customers
17628,,1,75.75,1,1,1,Inactive Customers
17629,5.0,8,1814.1200000000001,3,2,1,Good Customers
17630,,2,503.6,1,1,1,Inactive Customers
17631,1.0,3,528.33,3,1,1,Low Value Customers
17633,30.0,4,1324.84,3,1,1,Low Value Customers
17634,35.0,9,2361.9700000000003,2,2,2,Good Customers
17636,,1,285.56,1,1,1,Inactive Customers
17637,30.0,2,547.0600000000001,3,1,1,Low Value Customers
17639,275.0,1,108.5,1,1,1,Inactive Customers
17640,,1,621.66,1,1,1,Inactive Customers
17642,119.0,2,712.29,1,1,1,Inactive Customers
17643,372.0,1,101.55,1,1,1,Inactive Customers
17644,0.0,11,2895.64,3,3,2,Best Customers
17646,218.0,3,1008.39,1,1,1,Inactive Customers
17647,64.0,1,133.06,2,1,1,Low Value Customers
17648,60.0,4,1797.5,2,1,1,Low Value Customers
17649,,1,868.49,1,1,1,Inactive Customers
17650,,1,166.07999999999998,1,1,1,Inactive Customers
17651,31.0,10,3945.0,2,3,2,Good Customers
17652,34.0,12,4867.72,2,3,2,Good Customers
17653,36.0,4,1207.56,2,1,1,Low Value Customers
17654,276.0,1,117.55,1,1,1,Inactive Customers
17655,303.0,7,2638.94,1,2,2,Inactive Customers
17656,87.0,5,1674.69,2,2,1,Good Customers
17658,210.0,2,595.42,1,1,1,Inactive Customers
17659,58.0,12,2999.46,2,3,2,Good Customers
17660,,1,196.0,1,1,1,Inactive Customers
17663,37.0,7,1802.91,2,2,1,Good Customers
17664,211.0,2,604.64,1,1,1,Inactive Customers
17666,3.0,2,728.16,3,1,1,Low Value Customers
17667,65.0,5,2055.51,2,2,2,Good Customers
17668,0.0,2,347.75,3,1,1,Low Value Customers
17669,121.0,7,3406.7200000000003,1,2,2,Inactive Customers
17670,,1,205.7,1,1,1,Inactive Customers
17671,157.0,4,1572.71,1,1,1,Inactive Customers
17672,308.0,2,3178.17,1,1,2,Inactive Customers
17673,1.0,6,1629.12,3,2,1,Good Customers
17674,368.0,2,551.04,1,1,1,Inactive Customers
17675,0.0,31,20374.28,3,3,3,Best Customers
17676,3.0,6,1387.68,3,2,1,Good Customers
17677,1.0,30,16363.23,3,3,3,Best Customers
17678,,1,298.11,1,1,1,Inactive Customers
17679,,2,1992.1100000000001,1,1,1,Inactive Customers
17680,,1,184.4,1,1,1,Inactive Customers
17682,247.0,6,2474.33,1,2,2,Inactive Customers
17684,,1,239.41,1,1,1,Inactive Customers
17685,88.0,7,3191.53,2,2,2,Good Customers
17686,6.0,7,5739.46,3,2,3,Good Customers
17690,29.0,15,4757.95,3,3,2,Best Customers
17691,368.0,2,290.40000000000003,1,1,1,Inactive Customers
17692,126.0,4,740.94,1,1,1,Inactive Customers
17693,,1,200.47,1,1,1,Inactive Customers
17694,,1,283.12,1,1,1,Inactive Customers
17695,,2,765.34,1,1,1,Inactive Customers
17696,37.0,8,2285.71,2,2,2,Good Customers
17697,,1,338.95,1,1,1,Inactive Customers
17698,,1,154.95,1,1,1,Inactive Customers
17700,94.0,4,2534.64,1,1,2,Inactive Customers
17701,252.0,1,417.95,1,1,1,Inactive Customers
17702,29.0,4,1824.37,3,1,1,Low Value Customers
17703,34.0,3,798.74,2,1,1,Low Value Customers
17704,,2,885.19,1,1,1,Inactive Customers
17705,2.0,9,1823.52,3,2,1,Good Customers
17706,3.0,17,10504.49,3,3,3,Best Customers
17707,184.0,2,152.4,1,1,1,Inactive Customers
17708,187.0,2,267.08,1,1,1,Inactive Customers
17709,,1,137.45,1,1,1,Inactive Customers
17711,,2,385.1,1,1,1,Inactive Customers
17712,,1,522.91,1,1,1,Inactive Customers
17714,,1,153.0,1,1,1,Inactive Customers
17715,,1,326.4,1,1,1,Inactive Customers
17716,28.0,11,5655.99,3,3,3,Best Customers
17718,,1,139.35,1,1,1,Inactive Customers
17719,37.0,15,5396.04,2,3,3,Good Customers
17720,367.0,4,1195.94,1,1,1,Inactive Customers
17722,95.0,4,2424.04,1,1,2,Inactive Customers
17723,126.0,6,3276.4000000000005,1,2,2,Inactive Customers
17724,,3,1033.0,1,1,1,Inactive Customers
17725,249.0,11,3439.08,1,3,2,Inactive Customers
17727,,1,1060.25,1,1,1,Inactive Customers
17728,3.0,3,2876.01,3,1,2,Low Value Customers
17730,2.0,13,5298.4800000000005,3,3,3,Best Customers
17731,127.0,4,1240.11,1,1,1,Inactive Customers
17732,372.0,1,303.97,1,1,1,Inactive Customers
17733,38.0,2,692.19,2,1,1,Low Value Customers
17734,,3,700.63,1,1,1,Inactive Customers
17735,1.0,19,13110.02,3,3,3,Best Customers
17736,,3,377.44,1,1,1,Inactive Customers
17737,57.0,2,168.24,2,1,1,Low Value Customers
17738,281.0,4,1879.05,1,1,1,Inactive Customers
17739,37.0,7,2791.35,2,2,2,Good Customers
17742,332.0,2,355.11,1,1,1,Inactive Customers
17744,3.0,6,2322.4,3,2,2,Good Customers
17746,,1,110.25,1,1,1,Inactive Customers
17747,,1,71.4,1,1,1,Inactive Customers
17749,,2,674.52,1,1,1,Inactive Customers
17750,4.0,9,1797.57,3,2,1,Good Customers
17752,,1,80.64,1,1,1,Inactive Customers
17754,0.0,5,1772.26,3,2,1,Good Customers
17757,0.0,30,5605.29,3,3,3,Best Customers
17758,151.0,8,3456.7,1,2,2,Inactive Customers
17759,,3,834.99,1,1,1,Inactive Customers
17760,372.0,2,287.59,1,1,1,Inactive Customers
17761,32.0,1,712.78,2,1,1,Low Value Customers
17763,,1,15.0,1,1,1,Inactive Customers
17764,210.0,2,818.82,1,1,1,Inactive Customers
17765,158.0,3,371.88,1,1,1,Inactive Customers
17767,,1,271.2,1,1,1,Inactive Customers
17768,7.0,3,2273.1800000000003,3,1,2,Low Value Customers
17769,33.0,10,3997.98,2,3,2,Good Customers
17770,212.0,5,1143.27,1,2,1,Inactive Customers
17771,,2,245.81,1,1,1,Inactive Customers
17772,,2,182.77,1,1,1,Inactive Customers
17774,96.0,4,1225.41,1,1,1,Inactive Customers
17775,,1,56.4,1,1,1,Inactive Customers
17777,,3,665.86,1,1,1,Inactive Customers
17779,,3,658.57,1,1,1,Inactive Customers
17781,158.0,2,188.02,1,1,1,Inactive Customers
17783,247.0,2,283.47,1,1,1,Inactive Customers
17785,,1,131.94,1,1,1,Inactive Customers
17786,,2,278.74,1,1,1,Inactive Customers
17787,152.0,4,1865.19,1,1,1,Inactive Customers
17788,129.0,2,1117.9,1,1,1,Inactive Customers
17789,280.0,1,225.9,1,1,1,Inactive Customers
17790,60.0,14,1965.55,2,3,1,Good Customers
17791,29.0,1,106.1,3,1,1,Low Value Customers
17793,,1,323.04,1,1,1,Inactive Customers
17795,,2,350.39,1,1,1,Inactive Customers
17796,334.0,4,697.9,1,1,1,Inactive Customers
17797,182.0,3,780.43,1,1,1,Inactive Customers
17799,98.0,10,3055.93,1,3,2,Inactive Customers
17800,36.0,9,1199.01,2,2,1,Good Customers
17802,179.0,3,1285.04,1,1,1,Inactive Customers
17805,,1,512.31,1,1,1,Inactive Customers
17806,,1,546.04,1,1,1,Inactive Customers
17809,60.0,12,5411.91,2,3,3,Good Customers
17811,3.0,39,7837.7300000000005,3,3,3,Best Customers
17812,37.0,4,732.16,2,1,1,Low Value Customers
17813,37.0,5,1770.88,2,2,1,Good Customers
17816,36.0,4,36.56,2,1,1,Low Value Customers
17817,3.0,3,387.68,3,1,1,Low Value Customers
17819,182.0,7,3704.87,1,2,2,Inactive Customers
17824,,1,298.4,1,1,1,Inactive Customers
17827,4.0,5,1995.46,3,2,1,Good Customers
17828,184.0,4,1820.09,1,1,1,Inactive Customers
17829,,1,889.24,1,1,1,Inactive Customers
17830,1.0,3,398.7,3,1,1,Low Value Customers
17831,32.0,1,35.400000000000006,2,1,1,Low Value Customers
17832,,1,155.37,1,1,1,Inactive Customers
17835,2.0,3,350.64,3,1,1,Low Value Customers
17836,,1,110.21000000000001,1,1,1,Inactive Customers
17837,58.0,8,1593.38,2,2,1,Good Customers
17838,88.0,5,2779.3,2,2,2,Good Customers
17839,,1,338.8,1,1,1,Inactive Customers
17841,1.0,124,40991.57,3,3,3,Best Customers
17843,302.0,1,205.48,1,1,1,Inactive Customers
17844,,1,51.559999999999995,1,1,1,Inactive Customers
17846,,1,2033.1,1,1,2,Inactive Customers
17848,127.0,9,901.2,1,2,1,Inactive Customers
17849,217.0,4,605.8000000000001,1,1,1,Inactive Customers
17850,371.0,34,5391.21,1,3,3,Inactive Customers
17852,,2,114.34,1,1,1,Inactive Customers
17854,184.0,2,311.26,1,1,1,Inactive Customers
17855,372.0,1,208.97,1,1,1,Inactive Customers
17856,1.0,4,1418.03,3,1,1,Low Value Customers
17857,3.0,23,26879.04,3,3,3,Best Customers
17858,5.0,12,5155.66,3,3,3,Best Customers
17859,304.0,1,148.21,1,1,1,Inactive Customers
17860,368.0,1,252.8,1,1,1,Inactive Customers
17861,2.0,8,2100.8,3,2,2,Good Customers
17862,,1,330.9,1,1,1,Inactive Customers
17863,58.0,6,3160.0,2,2,2,Good Customers
17864,88.0,3,597.5,2,1,1,Low Value Customers
17865,30.0,20,10526.32,3,3,3,Best Customers
17866,,1,329.65000000000003,1,1,1,Inactive Customers
17867,29.0,6,1197.1000000000001,3,2,1,Good Customers
17869,214.0,5,428.18,1,2,1,Inactive Customers
17870,1.0,12,1894.35,3,3,1,Best Customers
17871,,1,155.9,1,1,1,Inactive Customers
17873,183.0,5,1859.16,1,2,1,Inactive Customers
17874,184.0,6,683.46,1,2,1,Inactive Customers
17877,,1,237.61,1,1,1,Inactive Customers
17878,,1,379.45,1,1,1,Inactive Customers
17879,,1,178.52,1,1,1,Inactive Customers
17880,364.0,1,458.92,1,1,1,Inactive Customers
17881,303.0,1,133.35,1,1,1,Inactive Customers
17883,2.0,4,671.77,3,1,1,Low Value Customers
17884,3.0,4,717.45,3,1,1,Low Value Customers
17885,,1,190.19,1,1,1,Inactive Customers
17886,31.0,3,899.61,2,1,1,Low Value Customers
17887,128.0,1,111.35,1,1,1,Inactive Customers
17888,37.0,8,726.05,2,2,1,Good Customers
17889,211.0,2,203.87,1,1,1,Inactive Customers
17890,,2,602.09,1,1,1,Inactive Customers
17891,,1,203.85999999999999,1,1,1,Inactive Customers
17892,154.0,3,244.1,1,1,1,Inactive Customers
17893,,1,112.25,1,1,1,Inactive Customers
17894,95.0,8,1119.81,1,2,1,Inactive Customers
17895,,1,98.0,1,1,1,Inactive Customers
17896,,1,256.32,1,1,1,Inactive Customers
17897,366.0,3,566.6,1,1,1,Inactive Customers
17898,,2,152.06,1,1,1,Inactive Customers
17899,158.0,1,155.8,1,1,1,Inactive Customers
17900,189.0,2,112.19999999999999,1,1,1,Inactive Customers
17901,28.0,1,110.38,3,1,1,Low Value Customers
17904,,1,191.67000000000002,1,1,1,Inactive Customers
17905,156.0,4,800.24,1,1,1,Inactive Customers
17906,246.0,1,72.9,1,1,1,Inactive Customers
17908,373.0,1,243.28,1,1,1,Inactive Customers
17911,,1,366.23,1,1,1,Inactive Customers
17912,309.0,5,311.01,1,2,1,Inactive Customers
17913,58.0,2,411.6,2,1,1,Low Value Customers
17914,3.0,1,336.43,3,1,1,Low Value Customers
17917,362.0,3,341.28,1,1,1,Inactive Customers
17919,87.0,1,1304.04,2,1,1,Low Value Customers
17920,3.0,17,4204.1,3,3,2,Best Customers
17921,63.0,4,826.52,2,1,1,Low Value Customers
17923,281.0,1,207.50000000000003,1,1,1,Inactive Customers
17924,67.0,7,2962.5,2,2,2,Good Customers
17925,372.0,1,244.08,1,1,1,Inactive Customers
17926,,2,397.29,1,1,1,Inactive Customers
17928,245.0,2,212.54,1,1,1,Inactive Customers
17929,308.0,4,843.0,1,1,1,Inactive Customers
17930,35.0,5,1740.48,2,2,1,Good Customers
17931,,2,408.36,1,1,1,Inactive Customers
17932,28.0,3,1331.57,3,1,1,Low Value Customers
17934,58.0,2,704.25,2,1,1,Low Value Customers
17935,,2,145.79,1,1,1,Inactive Customers
17936,4.0,1,389.84,3,1,1,Low Value Customers
17937,8.0,7,4301.22,3,2,2,Good Customers
17939,159.0,1,99.14,1,1,1,Inactive Customers
17940,128.0,10,4106.4400000000005,1,3,2,Inactive Customers
17941,130.0,1,304.56,1,1,1,Inactive Customers
17942,7.0,1,77.50000000000001,3,1,1,Low Value Customers
17946,,2,149.57999999999998,1,1,1,Inactive Customers
17947,36.0,1,176.68,2,1,1,Low Value Customers
17948,,1,358.56000000000006,1,1,1,Inactive Customers
17949,0.0,45,58510.48,3,3,3,Best Customers
17950,364.0,3,482.2,1,1,1,Inactive Customers
17951,373.0,3,1008.5400000000001,1,1,1,Inactive Customers
17954,4.0,12,2332.72,3,3,2,Best Customers
17955,218.0,4,557.3,1,1,1,Inactive Customers
17956,248.0,1,12.75,1,1,1,Inactive Customers
17957,65.0,1,111.68,2,1,1,Low Value Customers
17958,,1,508.46000000000004,1,1,1,Inactive Customers
17960,,1,73.78,1,1,1,Inactive Customers
17961,30.0,39,1296.44,3,3,1,Best Customers
17962,,1,102.83,1,1,1,Inactive Customers
17964,31.0,2,471.7,2,1,1,Low Value Customers
17965,37.0,14,2622.57,2,3,2,Good Customers
17966,37.0,5,1098.43,2,2,1,Good Customers
17967,371.0,1,123.07,1,1,1,Inactive Customers
17968,373.0,1,277.35,1,1,1,Inactive Customers
17969,,2,228.2,1,1,1,Inactive Customers
17970,210.0,1,582.59,1,1,1,Inactive Customers
17972,241.0,1,136.04,1,1,1,Inactive Customers
17973,,1,337.04,1,1,1,Inactive Customers
17974,219.0,3,740.79,1,1,1,Inactive Customers
17975,63.0,13,4488.81,2,3,2,Good Customers
17976,371.0,1,353.19,1,1,1,Inactive Customers
17977,28.0,1,288.14,3,1,1,Low Value Customers
17978,364.0,1,300.91999999999996,1,1,1,Inactive Customers
17979,35.0,4,757.71,2,1,1,Low Value Customers
17980,,3,811.45,1,1,1,Inactive Customers
17984,,1,152.68,1,1,1,Inactive Customers
17985,,1,634.95,1,1,1,Inactive Customers
17986,,1,20.8,1,1,1,Inactive Customers
17987,184.0,1,198.57,1,1,1,Inactive Customers
17988,160.0,7,201.12,1,2,1,Inactive Customers
17990,,3,630.84,1,1,1,Inactive Customers
17991,,2,93.35,1,1,1,Inactive Customers
17994,121.0,4,678.49,1,1,1,Inactive Customers
17995,281.0,1,76.1,1,1,1,Inactive Customers
17997,91.0,8,1970.67,1,2,1,Inactive Customers
17999,36.0,2,382.06,2,1,1,Low Value Customers
18001,,2,417.23,1,1,1,Inactive Customers
18004,361.0,1,169.47,1,1,1,Inactive Customers
18005,3.0,2,249.72,3,1,1,Low Value Customers
18006,,1,444.68,1,1,1,Inactive Customers
18008,242.0,9,2116.19,1,2,2,Inactive Customers
18009,,1,257.34,1,1,1,Inactive Customers
18010,,1,174.8,1,1,1,Inactive Customers
18011,372.0,1,102.78999999999999,1,1,1,Inactive Customers
18013,154.0,2,187.29,1,1,1,Inactive Customers
18014,27.0,1,166.42,3,1,1,Low Value Customers
18015,3.0,1,120.03,3,1,1,Low Value Customers
18016,31.0,5,1483.56,2,2,1,Good Customers
18017,309.0,3,523.0,1,1,1,Inactive Customers
18018,,2,122.14,1,1,1,Inactive Customers
18019,,1,38.45,1,1,1,Inactive Customers
18022,35.0,1,668.11,2,1,1,Low Value Customers
18024,152.0,2,389.78,1,1,1,Inactive Customers
18027,98.0,1,115.31,1,1,1,Inactive Customers
18030,3.0,2,230.64999999999998,3,1,1,Low Value Customers
18032,333.0,1,73.5,1,1,1,Inactive Customers
18033,64.0,1,97.97,2,1,1,Low Value Customers
18034,,2,422.88,1,1,1,Inactive Customers
18035,35.0,3,730.4,2,1,1,Low Value Customers
18036,31.0,3,405.62,2,1,1,Low Value Customers
18037,153.0,6,70.02,1,2,1,Inactive Customers
18040,245.0,2,357.20000000000005,1,1,1,Inactive Customers
18041,36.0,21,4183.39,2,3,2,Good Customers
18042,,1,165.04999999999998,1,1,1,Inactive Customers
18043,366.0,3,559.51,1,1,1,Inactive Customers
18044,3.0,10,2088.6,3,3,2,Best Customers
18045,,1,189.4,1,1,1,Inactive Customers
18048,,2,172.29000000000002,1,1,1,Inactive Customers
18050,,1,74.4,1,1,1,Inactive Customers
18053,,1,300.02,1,1,1,Inactive Customers
18055,6.0,10,6784.1900000000005,3,3,3,Best Customers
18056,,1,363.65,1,1,1,Inactive Customers
18058,,1,170.16,1,1,1,Inactive Customers
18059,67.0,3,306.46,2,1,1,Low Value Customers
18061,65.0,10,2119.41,2,3,2,Good Customers
18062,220.0,3,720.52,1,1,1,Inactive Customers
18064,,2,814.0,1,1,1,Inactive Customers
18065,5.0,14,2392.83,3,3,2,Best Customers
18066,,1,318.0,1,1,1,Inactive Customers
18067,,1,396.33,1,1,1,Inactive Customers
18068,,1,101.7,1,1,1,Inactive Customers
18069,87.0,5,2036.67,2,2,2,Good Customers
18071,365.0,2,453.0,1,1,1,Inactive Customers
18072,185.0,1,247.44,1,1,1,Inactive Customers
18073,127.0,12,3877.5200000000004,1,3,2,Inactive Customers
18074,373.0,1,489.6,1,1,1,Inactive Customers
18075,59.0,10,2611.75,2,3,2,Good Customers
18077,7.0,11,2633.01,3,3,2,Best Customers
18078,216.0,2,336.13,1,1,1,Inactive Customers
18079,126.0,4,3651.97,1,1,2,Inactive Customers
18080,242.0,2,1231.5,1,1,1,Inactive Customers
18081,35.0,3,343.45,2,1,1,Low Value Customers
18082,,1,703.37,1,1,1,Inactive Customers
18084,,1,90.48,1,1,1,Inactive Customers
18085,373.0,2,689.95,1,1,1,Inactive Customers
18086,273.0,1,101.34,1,1,1,Inactive Customers
18087,97.0,2,4055.7200000000003,1,1,2,Inactive Customers
18088,60.0,1,167.67000000000002,2,1,1,Low Value Customers
18092,1.0,11,9068.26,3,3,3,Best Customers
18093,92.0,4,2106.52,1,1,2,Inactive Customers
18094,218.0,7,3017.3,1,2,2,Inactive Customers
18095,332.0,2,580.05,1,1,1,Inactive Customers
18096,63.0,3,911.15,2,1,1,Low Value Customers
18097,7.0,6,2697.8,3,2,2,Good Customers
18099,126.0,1,168.31,1,1,1,Inactive Customers
18101,,2,223.65,1,1,1,Inactive Customers
18102,0.0,60,259657.3,3,3,3,Best Customers
18104,36.0,1,754.64,2,1,1,Low Value Customers
18105,37.0,1,113.48000000000002,2,1,1,Low Value Customers
18106,,1,430.7,1,1,1,Inactive Customers
18108,,1,271.0,1,1,1,Inactive Customers
18109,1.0,26,8052.97,3,3,3,Best Customers
18110,,1,236.3,1,1,1,Inactive Customers
18112,,2,352.69,1,1,1,Inactive Customers
18113,368.0,1,76.32000000000001,1,1,1,Inactive Customers
18114,,1,220.1,1,1,1,Inactive Customers
18116,67.0,8,1418.03,2,2,1,Good Customers
18117,,1,320.71999999999997,1,1,1,Inactive Customers
18118,28.0,26,5653.82,3,3,3,Best Customers
18119,367.0,1,181.12,1,1,1,Inactive Customers
18120,213.0,1,111.15,1,1,1,Inactive Customers
18121,154.0,2,673.1,1,1,1,Inactive Customers
18122,7.0,6,1826.21,3,2,1,Good Customers
18123,30.0,2,589.4399999999999,3,1,1,Low Value Customers
18125,29.0,4,1142.99,3,1,1,Low Value Customers
18126,60.0,1,206.83,2,1,1,Low Value Customers
18127,,3,348.73,1,1,1,Inactive Customers
18129,242.0,1,112.55000000000001,1,1,1,Inactive Customers
18130,28.0,3,1059.39,3,1,1,Low Value Customers
18133,211.0,1,931.5,1,1,1,Inactive Customers
18135,28.0,5,681.91,3,2,1,Good Customers
18136,62.0,3,784.33,2,1,1,Low Value Customers
18138,,1,152.65,1,1,1,Inactive Customers
18139,,6,8438.34,1,2,3,Inactive Customers
18142,156.0,2,1019.52,1,1,1,Inactive Customers
18143,,2,1000.16,1,1,1,Inactive Customers
18144,7.0,12,2888.75,3,3,2,Best Customers
18145,,4,2861.55,1,1,2,Inactive Customers
18146,219.0,2,160.35,1,1,1,Inactive Customers
18147,,2,179.34,1,1,1,Inactive Customers
18149,215.0,3,612.0799999999999,1,1,1,Inactive Customers
18150,31.0,3,566.58,2,1,1,Low Value Customers
18151,,2,653.35,1,1,1,Inactive Customers
18154,2.0,2,399.19,3,1,1,Low Value Customers
18155,,3,371.62,1,1,1,Inactive Customers
18156,369.0,2,734.94,1,1,1,Inactive Customers
18158,88.0,2,453.4,2,1,1,Low Value Customers
18159,300.0,1,530.15,1,1,1,Inactive Customers
18160,,2,638.0600000000001,1,1,1,Inactive Customers
18161,64.0,5,1618.69,2,2,1,Good Customers
18164,36.0,1,399.65,2,1,1,Low Value Customers
18165,,1,302.46,1,1,1,Inactive Customers
18167,34.0,3,1384.8600000000001,2,1,1,Low Value Customers
18168,301.0,6,1169.94,1,2,1,Inactive Customers
18169,60.0,1,202.65,2,1,1,Low Value Customers
18170,32.0,3,980.3100000000001,2,1,1,Low Value Customers
18171,58.0,5,1231.31,2,2,1,Good Customers
18172,30.0,20,7561.68,3,3,3,Best Customers
18173,274.0,4,2106.84,1,1,2,Inactive Customers
18174,6.0,1,104.0,3,1,1,Low Value Customers
18176,,1,476.35,1,1,1,Inactive Customers
18177,30.0,6,1341.42,3,2,1,Good Customers
18178,128.0,4,1590.81,1,1,1,Inactive Customers
18179,251.0,6,1793.17,1,2,1,Inactive Customers
18180,4.0,6,1843.75,3,2,1,Good Customers
18181,,1,382.8,1,1,1,Inactive Customers
18183,274.0,2,632.07,1,1,1,Inactive Customers
18184,,1,49.8,1,1,1,Inactive Customers
18185,248.0,1,304.25,1,1,1,Inactive Customers
18188,,3,2001.04,1,1,2,Inactive Customers
18189,,2,1090.24,1,1,1,Inactive Customers
18190,,2,284.46000000000004,1,1,1,Inactive Customers
18191,,1,207.8,1,1,1,Inactive Customers
18192,,1,957.97,1,1,1,Inactive Customers
18193,,1,243.76,1,1,1,Inactive Customers
18194,,1,973.84,1,1,1,Inactive Customers
18196,94.0,2,689.13,1,1,1,Inactive Customers
18198,3.0,17,5425.56,3,3,3,Best Customers
18200,,1,163.8,1,1,1,Inactive Customers
18202,310.0,3,1396.99,1,1,1,Inactive Customers
18203,156.0,1,160.42000000000002,1,1,1,Inactive Customers
18204,,3,1993.7,1,1,1,Inactive Customers
18205,35.0,2,517.36,2,1,1,Low Value Customers
18209,28.0,1,139.10000000000002,3,1,1,Low Value Customers
18210,1.0,6,2621.38,3,2,2,Good Customers
18211,278.0,5,600.07,1,2,1,Inactive Customers
18212,,1,248.42,1,1,1,Inactive Customers
18213,,1,232.48000000000002,1,1,1,Inactive Customers
18215,88.0,1,299.34000000000003,2,1,1,Low Value Customers
18216,30.0,1,481.75,3,1,1,Low Value Customers
18217,28.0,2,621.75,3,1,1,Low Value Customers
18218,210.0,2,662.08,1,1,1,Inactive Customers
18219,2.0,10,2069.77,3,3,2,Best Customers
18220,,1,305.28,1,1,1,Inactive Customers
18221,63.0,5,1041.61,2,2,1,Good Customers
18222,92.0,1,443.0,1,1,1,Inactive Customers
18223,4.0,14,6484.54,3,3,3,Best Customers
18224,,1,158.95000000000002,1,1,1,Inactive Customers
18225,2.0,12,5509.12,3,3,3,Best Customers
18226,120.0,11,5228.05,1,3,3,Inactive Customers
18227,217.0,1,93.75,1,1,1,Inactive Customers
18228,,2,779.9,1,1,1,Inactive Customers
18229,31.0,20,7276.9,2,3,3,Good Customers
18230,28.0,7,2810.2000000000003,3,2,2,Good Customers
18231,,5,2083.27,1,2,2,Inactive Customers
18232,157.0,4,592.97,1,1,1,Inactive Customers
18233,,1,440.0,1,1,1,Inactive Customers
18235,119.0,3,1796.48,1,1,1,Inactive Customers
18236,29.0,6,882.24,3,2,1,Good Customers
18237,2.0,5,987.1,3,2,1,Good Customers
18239,218.0,5,1561.6100000000001,1,2,1,Inactive Customers
18240,,1,422.58,1,1,1,Inactive Customers
18241,59.0,17,2073.09,2,3,2,Good Customers
18242,213.0,4,2232.4900000000002,1,1,2,Inactive Customers
18245,6.0,7,2567.06,3,2,2,Good Customers
18246,,2,596.1,1,1,1,Inactive Customers
18248,122.0,2,804.02,1,1,1,Inactive Customers
18249,,1,95.34,1,1,1,Inactive Customers
18250,309.0,1,349.27,1,1,1,Inactive Customers
18251,,1,4314.72,1,1,2,Inactive Customers
18252,,2,526.67,1,1,1,Inactive Customers
18255,88.0,1,103.30000000000001,2,1,1,Low Value Customers
18257,66.0,8,2337.63,2,2,2,Good Customers
18259,365.0,3,2338.6,1,1,2,Inactive Customers
18260,333.0,6,2643.2000000000003,1,2,2,Inactive Customers
18261,95.0,2,324.24,1,1,1,Inactive Customers
18262,,1,149.48,1,1,1,Inactive Customers
18263,155.0,3,1213.16,1,1,1,Inactive Customers
18265,157.0,2,801.51,1,1,1,Inactive Customers
18268,,1,25.5,1,1,1,Inactive Customers
18269,365.0,1,168.60000000000002,1,1,1,Inactive Customers
18270,37.0,2,283.15000000000003,2,1,1,Low Value Customers
18272,2.0,6,3078.58,3,2,2,Good Customers
18273,1.0,3,204.0,3,1,1,Low Value Customers
18274,29.0,1,175.92,3,1,1,Low Value Customers
18276,,1,335.86,1,1,1,Inactive Customers
