CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,Churn
17535,279.0,1,164.4,1,1,1,Inactive Customers,1
17536,,1,76.5,1,1,1,Inactive Customers,0
17537,29.0,2,897.62,3,1,1,Low Value Customers,0
17538,,1,98.42,1,1,1,Inactive Customers,0
17540,,2,578.9,1,1,1,Inactive Customers,0
17542,,1,170.75,1,1,1,Inactive Customers,0
17545,,3,645.96,1,1,1,Inactive Customers,0
17548,,1,103.3,1,1,1,Inactive Customers,0
17549,,2,148.86,1,1,1,Inactive Customers,0
17550,242.0,3,267.16,1,1,1,Inactive Customers,1
17551,,1,306.84,1,1,1,Inactive Customers,0
17552,59.0,4,930.41,2,1,1,Low Value Customers,0
17553,129.0,1,1487.6,1,1,1,Inactive Customers,1
17554,0.0,5,1952.45,3,2,1,Good Customers,0
17555,334.0,2,483.26,1,1,1,Inactive Customers,1
17556,,1,157.9,1,1,1,Inactive Customers,0
17557,,3,541.46,1,1,1,Inactive Customers,0
17560,94.0,4,854.95,1,1,1,Inactive Customers,1
17561,,1,167.62,1,1,1,Inactive Customers,0
17562,120.0,7,1122.38,1,2,1,Inactive Customers,1
17564,,3,454.01,1,1,1,Inactive Customers,0
17566,7.0,2,901.21,3,1,1,Low Value Customers,0
17567,6.0,8,4331.48,3,2,2,Good Customers,0
17569,331.0,1,344.14,1,1,1,Inactive Customers,1
17571,277.0,4,1498.51,1,1,1,Inactive Customers,1
17572,99.0,4,226.75000000000003,1,1,1,Inactive Customers,1
17573,28.0,3,380.6,3,1,1,Low Value Customers,0
17574,242.0,1,185.65,1,1,1,Inactive Customers,1
17576,7.0,19,3622.68,3,3,2,Best Customers,0
17578,217.0,1,143.45999999999998,1,1,1,Inactive Customers,1
17579,4.0,3,448.9,3,1,1,Low Value Customers,0
17580,252.0,3,215.72,1,1,1,Inactive Customers,1
17581,0.0,25,11045.04,3,3,3,Best Customers,0
17582,,1,175.27,1,1,1,Inactive Customers,0
17584,6.0,2,1242.3,3,1,1,Low Value Customers,0
17585,337.0,4,1133.07,1,1,1,Inactive Customers,1
17588,,3,1240.2,1,1,1,Inactive Customers,0
17589,59.0,4,2404.17,2,1,2,Low Value Customers,0
17590,1.0,3,1479.22,3,1,1,Low Value Customers,0
17591,121.0,7,2225.9700000000003,1,2,2,Inactive Customers,1
17593,3.0,5,3927.34,3,2,2,Good Customers,0
17594,,2,993.18,1,1,1,Inactive Customers,0
17595,36.0,2,388.79,2,1,1,Low Value Customers,0
17596,62.0,7,2827.93,2,2,2,Good Customers,0
17597,213.0,1,2044.37,1,1,2,Inactive Customers,1
17600,,1,161.67000000000002,1,1,1,Inactive Customers,0
17601,,1,116.01,1,1,1,Inactive Customers,0
17602,1.0,6,5102.97,3,2,3,Good Customers,0
17603,,1,394.72,1,1,1,Inactive Customers,0
17604,216.0,2,309.36,1,1,1,Inactive Customers,1
17608,32.0,2,193.42,2,1,1,Low Value Customers,0
17609,301.0,5,1112.22,1,2,1,Inactive Customers,1
17611,6.0,15,3984.22,3,3,2,Best Customers,0
17612,94.0,6,2048.45,1,2,2,Inactive Customers,1
17613,252.0,14,4559.150000000001,1,3,2,Inactive Customers,1
17614,,1,390.07,1,1,1,Inactive Customers,0
17615,129.0,3,329.6,1,1,1,Inactive Customers,1
17616,367.0,3,571.1999999999999,1,1,1,Inactive Customers,1
17618,5.0,3,971.58,3,1,1,Low Value Customers,0
17619,,1,218.52,1,1,1,Inactive Customers,0
17620,59.0,1,81.44,2,1,1,Low Value Customers,0
17621,,3,1379.9,1,1,1,Inactive Customers,0
17623,32.0,1,527.05,2,1,1,Low Value Customers,0
17624,217.0,2,843.48,1,1,1,Inactive Customers,1
17625,,4,2047.0,1,1,2,Inactive Customers,0
17628,,1,75.75,1,1,1,Inactive Customers,0
17629,5.0,8,1814.12,3,2,1,Good Customers,0
17630,,2,503.6,1,1,1,Inactive Customers,0
17631,1.0,3,528.33,3,1,1,Low Value Customers,0
17633,30.0,4,1324.84,3,1,1,Low Value Customers,0
17634,35.0,9,2361.9700000000003,2,2,2,Good Customers,0
17636,,1,285.56,1,1,1,Inactive Customers,0
17637,30.0,2,547.0600000000001,3,1,1,Low Value Customers,0
17639,275.0,1,108.5,1,1,1,Inactive Customers,1
17640,,1,621.66,1,1,1,Inactive Customers,0
17642,119.0,2,712.29,1,1,1,Inactive Customers,1
17643,372.0,1,101.55,1,1,1,Inactive Customers,1
17644,0.0,11,2895.64,3,3,2,Best Customers,0
17646,218.0,3,1008.39,1,1,1,Inactive Customers,1
17647,64.0,1,133.06,2,1,1,Low Value Customers,0
17648,60.0,4,1797.5,2,1,1,Low Value Customers,0
17649,,1,868.49,1,1,1,Inactive Customers,0
17650,,1,166.07999999999998,1,1,1,Inactive Customers,0
17651,31.0,10,3945.0,2,3,2,Good Customers,0
17652,34.0,12,4867.72,2,3,2,Good Customers,0
17653,36.0,4,1207.56,2,1,1,Low Value Customers,0
17654,276.0,1,117.55,1,1,1,Inactive Customers,1
17655,303.0,7,2638.94,1,2,2,Inactive Customers,1
17656,87.0,5,1674.69,2,2,1,Good Customers,0
17658,210.0,2,595.42,1,1,1,Inactive Customers,1
17659,58.0,12,2999.46,2,3,2,Good Customers,0
17660,,1,196.0,1,1,1,Inactive Customers,0
17663,37.0,7,1802.91,2,2,1,Good Customers,0
17664,211.0,2,604.64,1,1,1,Inactive Customers,1
17666,3.0,2,728.16,3,1,1,Low Value Customers,0
17667,65.0,5,2055.51,2,2,2,Good Customers,0
17668,0.0,2,347.75,3,1,1,Low Value Customers,0
17669,121.0,7,3406.7200000000003,1,2,2,Inactive Customers,1
17670,,1,205.7,1,1,1,Inactive Customers,0
17671,157.0,4,1572.71,1,1,1,Inactive Customers,1
17672,308.0,2,3178.17,1,1,2,Inactive Customers,1
17673,1.0,6,1629.12,3,2,1,Good Customers,0
17674,368.0,2,551.04,1,1,1,Inactive Customers,1
17675,0.0,31,20374.28,3,3,3,Best Customers,0
17676,3.0,6,1387.68,3,2,1,Good Customers,0
17677,1.0,30,16363.23,3,3,3,Best Customers,0
17678,,1,298.11,1,1,1,Inactive Customers,0
17679,,2,1992.11,1,1,1,Inactive Customers,0
17680,,1,184.4,1,1,1,Inactive Customers,0
17682,247.0,6,2474.33,1,2,2,Inactive Customers,1
17684,,1,239.41,1,1,1,Inactive Customers,0
17685,88.0,7,3191.53,2,2,2,Good Customers,0
17686,6.0,7,5739.46,3,2,3,Good Customers,0
17690,29.0,15,4757.95,3,3,2,Best Customers,0
17691,368.0,2,290.40000000000003,1,1,1,Inactive Customers,1
17692,126.0,4,740.94,1,1,1,Inactive Customers,1
17693,,1,200.47,1,1,1,Inactive Customers,0
17694,,1,283.12,1,1,1,Inactive Customers,0
17695,,2,765.34,1,1,1,Inactive Customers,0
17696,37.0,8,2285.71,2,2,2,Good Customers,0
17697,,1,338.95,1,1,1,Inactive Customers,0
17698,,1,154.95,1,1,1,Inactive Customers,0
17700,94.0,4,2534.64,1,1,2,Inactive Customers,1
17701,252.0,1,417.95,1,1,1,Inactive Customers,1
17702,29.0,4,1824.37,3,1,1,Low Value Customers,0
17703,34.0,3,798.74,2,1,1,Low Value Customers,0
17704,,2,885.19,1,1,1,Inactive Customers,0
17705,2.0,9,1823.52,3,2,1,Good Customers,0
17706,3.0,17,10504.49,3,3,3,Best Customers,0
17707,184.0,2,152.4,1,1,1,Inactive Customers,1
17708,187.0,2,267.08,1,1,1,Inactive Customers,1
17709,,1,137.45,1,1,1,Inactive Customers,0
17711,,2,385.1,1,1,1,Inactive Customers,0
17712,,1,522.91,1,1,1,Inactive Customers,0
17714,,1,153.0,1,1,1,Inactive Customers,0
17715,,1,326.4,1,1,1,Inactive Customers,0
17716,28.0,11,5655.99,3,3,3,Best Customers,0
17718,,1,139.35,1,1,1,Inactive Customers,0
17719,37.0,15,5396.04,2,3,3,Good Customers,0
17720,367.0,4,1195.94,1,1,1,Inactive Customers,1
17722,95.0,4,2424.04,1,1,2,Inactive Customers,1
17723,126.0,6,3276.4000000000005,1,2,2,Inactive Customers,1
17724,,3,1033.0,1,1,1,Inactive Customers,0
17725,249.0,11,3439.08,1,3,2,Inactive Customers,1
17727,,1,1060.25,1,1,1,Inactive Customers,0
17728,3.0,3,2876.01,3,1,2,Low Value Customers,0
17730,2.0,13,5298.4800000000005,3,3,3,Best Customers,0
17731,127.0,4,1240.11,1,1,1,Inactive Customers,1
17732,372.0,1,303.97,1,1,1,Inactive Customers,1
17733,38.0,2,692.19,2,1,1,Low Value Customers,0
17734,,3,700.63,1,1,1,Inactive Customers,0
17735,1.0,19,13110.02,3,3,3,Best Customers,0
17736,,3,377.44,1,1,1,Inactive Customers,0
17737,57.0,2,168.24,2,1,1,Low Value Customers,0
17738,281.0,4,1879.05,1,1,1,Inactive Customers,1
17739,37.0,7,2791.35,2,2,2,Good Customers,0
17742,332.0,2,355.11,1,1,1,Inactive Customers,1
17744,3.0,6,2322.4,3,2,2,Good Customers,0
17746,,1,110.25,1,1,1,Inactive Customers,0
17747,,1,71.4,1,1,1,Inactive Customers,0
17749,,2,674.52,1,1,1,Inactive Customers,0
17750,4.0,9,1797.57,3,2,1,Good Customers,0
17752,,1,80.64,1,1,1,Inactive Customers,0
17754,0.0,5,1772.26,3,2,1,Good Customers,0
17757,0.0,30,5605.29,3,3,3,Best Customers,0
17758,151.0,8,3456.7,1,2,2,Inactive Customers,1
17759,,3,834.99,1,1,1,Inactive Customers,0
17760,372.0,2,287.59,1,1,1,Inactive Customers,1
17761,32.0,1,712.78,2,1,1,Low Value Customers,0
17763,,1,15.0,1,1,1,Inactive Customers,0
17764,210.0,2,818.82,1,1,1,Inactive Customers,1
17765,158.0,3,371.88,1,1,1,Inactive Customers,1
17767,,1,271.2,1,1,1,Inactive Customers,0
17768,7.0,3,2273.1800000000003,3,1,2,Low Value Customers,0
17769,33.0,10,3997.98,2,3,2,Good Customers,0
17770,212.0,5,1143.27,1,2,1,Inactive Customers,1
17771,,2,245.81,1,1,1,Inactive Customers,0
17772,,2,182.77,1,1,1,Inactive Customers,0
17774,96.0,4,1225.41,1,1,1,Inactive Customers,1
17775,,1,56.4,1,1,1,Inactive Customers,0
17777,,3,665.86,1,1,1,Inactive Customers,0
17779,,3,658.57,1,1,1,Inactive Customers,0
17781,158.0,2,188.02,1,1,1,Inactive Customers,1
17783,247.0,2,283.47,1,1,1,Inactive Customers,1
17785,,1,131.94,1,1,1,Inactive Customers,0
17786,,2,278.74,1,1,1,Inactive Customers,0
17787,152.0,4,1865.19,1,1,1,Inactive Customers,1
17788,129.0,2,1117.9,1,1,1,Inactive Customers,1
17789,280.0,1,225.9,1,1,1,Inactive Customers,1
17790,60.0,14,1965.55,2,3,1,Good Customers,0
17791,29.0,1,106.1,3,1,1,Low Value Customers,0
17793,,1,323.04,1,1,1,Inactive Customers,0
17795,,2,350.39,1,1,1,Inactive Customers,0
17796,334.0,4,697.9,1,1,1,Inactive Customers,1
17797,182.0,3,780.43,1,1,1,Inactive Customers,1
17799,98.0,10,3055.93,1,3,2,Inactive Customers,1
17800,36.0,9,1199.01,2,2,1,Good Customers,0
17802,179.0,3,1285.04,1,1,1,Inactive Customers,1
17805,,1,512.31,1,1,1,Inactive Customers,0
17806,,1,546.04,1,1,1,Inactive Customers,0
17809,60.0,12,5411.91,2,3,3,Good Customers,0
17811,3.0,39,7837.73,3,3,3,Best Customers,0
17812,37.0,4,732.16,2,1,1,Low Value Customers,0
17813,37.0,5,1770.88,2,2,1,Good Customers,0
17816,36.0,4,36.56,2,1,1,Low Value Customers,0
17817,3.0,3,387.68,3,1,1,Low Value Customers,0
17819,182.0,7,3704.87,1,2,2,Inactive Customers,1
17824,,1,298.4,1,1,1,Inactive Customers,0
17827,4.0,5,1995.46,3,2,1,Good Customers,0
17828,184.0,4,1820.09,1,1,1,Inactive Customers,1
17829,,1,889.24,1,1,1,Inactive Customers,0
17830,1.0,3,398.7,3,1,1,Low Value Customers,0
17831,32.0,1,35.400000000000006,2,1,1,Low Value Customers,0
17832,,1,155.37,1,1,1,Inactive Customers,0
17835,2.0,3,350.64,3,1,1,Low Value Customers,0
17836,,1,110.21,1,1,1,Inactive Customers,0
17837,58.0,8,1593.38,2,2,1,Good Customers,0
17838,88.0,5,2779.3,2,2,2,Good Customers,0
17839,,1,338.8,1,1,1,Inactive Customers,0
17841,1.0,124,40991.57,3,3,3,Best Customers,0
17843,302.0,1,205.48,1,1,1,Inactive Customers,1
17844,,1,51.56,1,1,1,Inactive Customers,0
17846,,1,2033.1,1,1,2,Inactive Customers,0
17848,127.0,9,901.2,1,2,1,Inactive Customers,1
17849,217.0,4,605.8000000000001,1,1,1,Inactive Customers,1
17850,371.0,34,5391.21,1,3,3,Inactive Customers,1
17852,,2,114.34,1,1,1,Inactive Customers,0
17854,184.0,2,311.26,1,1,1,Inactive Customers,1
17855,372.0,1,208.97,1,1,1,Inactive Customers,1
17856,1.0,4,1418.03,3,1,1,Low Value Customers,0
17857,3.0,23,26879.04,3,3,3,Best Customers,0
17858,5.0,12,5155.66,3,3,3,Best Customers,0
17859,304.0,1,148.21,1,1,1,Inactive Customers,1
17860,368.0,1,252.8,1,1,1,Inactive Customers,1
17861,2.0,8,2100.8,3,2,2,Good Customers,0
17862,,1,330.9,1,1,1,Inactive Customers,0
17863,58.0,6,3160.0,2,2,2,Good Customers,0
17864,88.0,3,597.5,2,1,1,Low Value Customers,0
17865,30.0,20,10526.32,3,3,3,Best Customers,0
17866,,1,329.65000000000003,1,1,1,Inactive Customers,0
17867,29.0,6,1197.1,3,2,1,Good Customers,0
17869,214.0,5,428.18,1,2,1,Inactive Customers,1
17870,1.0,12,1894.35,3,3,1,Best Customers,0
17871,,1,155.9,1,1,1,Inactive Customers,0
17873,183.0,5,1859.16,1,2,1,Inactive Customers,1
17874,184.0,6,683.46,1,2,1,Inactive Customers,1
17877,,1,237.61,1,1,1,Inactive Customers,0
17878,,1,379.45,1,1,1,Inactive Customers,0
17879,,1,178.52,1,1,1,Inactive Customers,0
17880,364.0,1,458.92,1,1,1,Inactive Customers,1
17881,303.0,1,133.35,1,1,1,Inactive Customers,1
17883,2.0,4,671.77,3,1,1,Low Value Customers,0
17884,3.0,4,717.45,3,1,1,Low Value Customers,0
17885,,1,190.19,1,1,1,Inactive Customers,0
17886,31.0,3,899.61,2,1,1,Low Value Customers,0
17887,128.0,1,111.35,1,1,1,Inactive Customers,1
17888,37.0,8,726.05,2,2,1,Good Customers,0
17889,211.0,2,203.87,1,1,1,Inactive Customers,1
17890,,2,602.09,1,1,1,Inactive Customers,0
17891,,1,203.86,1,1,1,Inactive Customers,0
17892,154.0,3,244.1,1,1,1,Inactive Customers,1
17893,,1,112.25,1,1,1,Inactive Customers,0
17894,95.0,8,1119.81,1,2,1,Inactive Customers,1
17895,,1,98.0,1,1,1,Inactive Customers,0
17896,,1,256.32,1,1,1,Inactive Customers,0
17897,366.0,3,566.6,1,1,1,Inactive Customers,1
17898,,2,152.06,1,1,1,Inactive Customers,0
17899,158.0,1,155.8,1,1,1,Inactive Customers,1
17900,189.0,2,112.2,1,1,1,Inactive Customers,1
17901,28.0,1,110.38,3,1,1,Low Value Customers,0
17904,,1,191.67,1,1,1,Inactive Customers,0
17905,156.0,4,800.24,1,1,1,Inactive Customers,1
17906,246.0,1,72.9,1,1,1,Inactive Customers,1
17908,373.0,1,243.28,1,1,1,Inactive Customers,1
17911,,1,366.23,1,1,1,Inactive Customers,0
17912,309.0,5,311.01,1,2,1,Inactive Customers,1
17913,58.0,2,411.6,2,1,1,Low Value Customers,0
17914,3.0,1,336.43,3,1,1,Low Value Customers,0
17917,362.0,3,341.28,1,1,1,Inactive Customers,1
17919,87.0,1,1304.04,2,1,1,Low Value Customers,0
17920,3.0,17,4204.1,3,3,2,Best Customers,0
17921,63.0,4,826.52,2,1,1,Low Value Customers,0
17923,281.0,1,207.50000000000003,1,1,1,Inactive Customers,1
17924,67.0,7,2962.5,2,2,2,Good Customers,0
17925,372.0,1,244.08,1,1,1,Inactive Customers,1
17926,,2,397.29,1,1,1,Inactive Customers,0
17928,245.0,2,212.54,1,1,1,Inactive Customers,1
17929,308.0,4,843.0,1,1,1,Inactive Customers,1
17930,35.0,5,1740.48,2,2,1,Good Customers,0
17931,,2,408.36,1,1,1,Inactive Customers,0
17932,28.0,3,1331.57,3,1,1,Low Value Customers,0
17934,58.0,2,704.25,2,1,1,Low Value Customers,0
17935,,2,145.79,1,1,1,Inactive Customers,0
17936,4.0,1,389.84,3,1,1,Low Value Customers,0
17937,8.0,7,4301.22,3,2,2,Good Customers,0
17939,159.0,1,99.14,1,1,1,Inactive Customers,1
17940,128.0,10,4106.4400000000005,1,3,2,Inactive Customers,1
17941,130.0,1,304.56,1,1,1,Inactive Customers,1
17942,7.0,1,77.50000000000001,3,1,1,Low Value Customers,0
17946,,2,149.57999999999998,1,1,1,Inactive Customers,0
17947,36.0,1,176.68,2,1,1,Low Value Customers,0
17948,,1,358.56000000000006,1,1,1,Inactive Customers,0
17949,0.0,45,58510.48,3,3,3,Best Customers,0
17950,364.0,3,482.2,1,1,1,Inactive Customers,1
17951,373.0,3,1008.54,1,1,1,Inactive Customers,1
17954,4.0,12,2332.72,3,3,2,Best Customers,0
17955,218.0,4,557.3,1,1,1,Inactive Customers,1
17956,248.0,1,12.75,1,1,1,Inactive Customers,1
17957,65.0,1,111.68,2,1,1,Low Value Customers,0
17958,,1,508.46,1,1,1,Inactive Customers,0
17960,,1,73.78,1,1,1,Inactive Customers,0
17961,30.0,39,1296.44,3,3,1,Best Customers,0
17962,,1,102.83,1,1,1,Inactive Customers,0
17964,31.0,2,471.7,2,1,1,Low Value Customers,0
17965,37.0,14,2622.57,2,3,2,Good Customers,0
17966,37.0,5,1098.43,2,2,1,Good Customers,0
17967,371.0,1,123.07,1,1,1,Inactive Customers,1
17968,373.0,1,277.35,1,1,1,Inactive Customers,1
17969,,2,228.2,1,1,1,Inactive Customers,0
17970,210.0,1,582.59,1,1,1,Inactive Customers,1
17972,241.0,1,136.04,1,1,1,Inactive Customers,1
17973,,1,337.04,1,1,1,Inactive Customers,0
17974,219.0,3,740.79,1,1,1,Inactive Customers,1
17975,63.0,13,4488.81,2,3,2,Good Customers,0
17976,371.0,1,353.19,1,1,1,Inactive Customers,1
17977,28.0,1,288.14,3,1,1,Low Value Customers,0
17978,364.0,1,300.92,1,1,1,Inactive Customers,1
17979,35.0,4,757.71,2,1,1,Low Value Customers,0
17980,,3,811.45,1,1,1,Inactive Customers,0
17984,,1,152.68,1,1,1,Inactive Customers,0
17985,,1,634.95,1,1,1,Inactive Customers,0
17986,,1,20.8,1,1,1,Inactive Customers,0
17987,184.0,1,198.57,1,1,1,Inactive Customers,1
17988,160.0,7,201.12,1,2,1,Inactive Customers,1
17990,,3,630.84,1,1,1,Inactive Customers,0
17991,,2,93.35,1,1,1,Inactive Customers,0
17994,121.0,4,678.49,1,1,1,Inactive Customers,1
17995,281.0,1,76.1,1,1,1,Inactive Customers,1
17997,91.0,8,1970.67,1,2,1,Inactive Customers,1
17999,36.0,2,382.06,2,1,1,Low Value Customers,0
18001,,2,417.23,1,1,1,Inactive Customers,0
18004,361.0,1,169.47,1,1,1,Inactive Customers,1
18005,3.0,2,249.72,3,1,1,Low Value Customers,0
18006,,1,444.68,1,1,1,Inactive Customers,0
18008,242.0,9,2116.19,1,2,2,Inactive Customers,1
18009,,1,257.34,1,1,1,Inactive Customers,0
18010,,1,174.8,1,1,1,Inactive Customers,0
18011,372.0,1,102.79,1,1,1,Inactive Customers,1
18013,154.0,2,187.29,1,1,1,Inactive Customers,1
18014,27.0,1,166.42,3,1,1,Low Value Customers,0
18015,3.0,1,120.03,3,1,1,Low Value Customers,0
18016,31.0,5,1483.56,2,2,1,Good Customers,0
18017,309.0,3,523.0,1,1,1,Inactive Customers,1
18018,,2,122.14,1,1,1,Inactive Customers,0
18019,,1,38.45,1,1,1,Inactive Customers,0
18022,35.0,1,668.11,2,1,1,Low Value Customers,0
18024,152.0,2,389.78,1,1,1,Inactive Customers,1
18027,98.0,1,115.31,1,1,1,Inactive Customers,1
18030,3.0,2,230.65,3,1,1,Low Value Customers,0
18032,333.0,1,73.5,1,1,1,Inactive Customers,1
18033,64.0,1,97.97,2,1,1,Low Value Customers,0
18034,,2,422.88,1,1,1,Inactive Customers,0
18035,35.0,3,730.4,2,1,1,Low Value Customers,0
18036,31.0,3,405.62,2,1,1,Low Value Customers,0
18037,153.0,6,70.02,1,2,1,Inactive Customers,1
18040,245.0,2,357.20000000000005,1,1,1,Inactive Customers,1
18041,36.0,21,4183.39,2,3,2,Good Customers,0
18042,,1,165.04999999999998,1,1,1,Inactive Customers,0
18043,366.0,3,559.51,1,1,1,Inactive Customers,1
18044,3.0,10,2088.6,3,3,2,Best Customers,0
18045,,1,189.4,1,1,1,Inactive Customers,0
18048,,2,172.29000000000002,1,1,1,Inactive Customers,0
18050,,1,74.4,1,1,1,Inactive Customers,0
18053,,1,300.02,1,1,1,Inactive Customers,0
18055,6.0,10,6784.1900000000005,3,3,3,Best Customers,0
18056,,1,363.65,1,1,1,Inactive Customers,0
18058,,1,170.16,1,1,1,Inactive Customers,0
18059,67.0,3,306.46,2,1,1,Low Value Customers,0
18061,65.0,10,2119.41,2,3,2,Good Customers,0
18062,220.0,3,720.52,1,1,1,Inactive Customers,1
18064,,2,814.0,1,1,1,Inactive Customers,0
18065,5.0,14,2392.83,3,3,2,Best Customers,0
18066,,1,318.0,1,1,1,Inactive Customers,0
18067,,1,396.33,1,1,1,Inactive Customers,0
18068,,1,101.7,1,1,1,Inactive Customers,0
18069,87.0,5,2036.67,2,2,2,Good Customers,0
18071,365.0,2,453.0,1,1,1,Inactive Customers,1
18072,185.0,1,247.44,1,1,1,Inactive Customers,1
18073,127.0,12,3877.52,1,3,2,Inactive Customers,1
18074,373.0,1,489.6,1,1,1,Inactive Customers,1
18075,59.0,10,2611.75,2,3,2,Good Customers,0
18077,7.0,11,2633.01,3,3,2,Best Customers,0
18078,216.0,2,336.13,1,1,1,Inactive Customers,1
18079,126.0,4,3651.97,1,1,2,Inactive Customers,1
18080,242.0,2,1231.5,1,1,1,Inactive Customers,1
18081,35.0,3,343.45,2,1,1,Low Value Customers,0
18082,,1,703.37,1,1,1,Inactive Customers,0
18084,,1,90.48,1,1,1,Inactive Customers,0
18085,373.0,2,689.95,1,1,1,Inactive Customers,1
18086,273.0,1,101.34,1,1,1,Inactive Customers,1
18087,97.0,2,4055.72,1,1,2,Inactive Customers,1
18088,60.0,1,167.67000000000002,2,1,1,Low Value Customers,0
18092,1.0,11,9068.26,3,3,3,Best Customers,0
18093,92.0,4,2106.52,1,1,2,Inactive Customers,1
18094,218.0,7,3017.3,1,2,2,Inactive Customers,1
18095,332.0,2,580.05,1,1,1,Inactive Customers,1
18096,63.0,3,911.15,2,1,1,Low Value Customers,0
18097,7.0,6,2697.8,3,2,2,Good Customers,0
18099,126.0,1,168.31,1,1,1,Inactive Customers,1
18101,,2,223.65,1,1,1,Inactive Customers,0
18102,0.0,60,259657.3,3,3,3,Best Customers,0
18104,36.0,1,754.64,2,1,1,Low Value Customers,0
18105,37.0,1,113.48000000000002,2,1,1,Low Value Customers,0
18106,,1,430.7,1,1,1,Inactive Customers,0
18108,,1,271.0,1,1,1,Inactive Customers,0
18109,1.0,26,8052.97,3,3,3,Best Customers,0
18110,,1,236.3,1,1,1,Inactive Customers,0
18112,,2,352.69,1,1,1,Inactive Customers,0
18113,368.0,1,76.32000000000001,1,1,1,Inactive Customers,1
18114,,1,220.1,1,1,1,Inactive Customers,0
18116,67.0,8,1418.03,2,2,1,Good Customers,0
18117,,1,320.72,1,1,1,Inactive Customers,0
18118,28.0,26,5653.82,3,3,3,Best Customers,0
18119,367.0,1,181.12,1,1,1,Inactive Customers,1
18120,213.0,1,111.15,1,1,1,Inactive Customers,1
18121,154.0,2,673.1,1,1,1,Inactive Customers,1
18122,7.0,6,1826.21,3,2,1,Good Customers,0
18123,30.0,2,589.4399999999999,3,1,1,Low Value Customers,0
18125,29.0,4,1142.99,3,1,1,Low Value Customers,0
18126,60.0,1,206.83,2,1,1,Low Value Customers,0
18127,,3,348.73,1,1,1,Inactive Customers,0
18129,242.0,1,112.55,1,1,1,Inactive Customers,1
18130,28.0,3,1059.39,3,1,1,Low Value Customers,0
18133,211.0,1,931.5,1,1,1,Inactive Customers,1
18135,28.0,5,681.91,3,2,1,Good Customers,0
18136,62.0,3,784.33,2,1,1,Low Value Customers,0
18138,,1,152.65,1,1,1,Inactive Customers,0
18139,,6,8438.34,1,2,3,Inactive Customers,0
18142,156.0,2,1019.52,1,1,1,Inactive Customers,1
18143,,2,1000.16,1,1,1,Inactive Customers,0
18144,7.0,12,2888.75,3,3,2,Best Customers,0
18145,,4,2861.55,1,1,2,Inactive Customers,0
18146,219.0,2,160.35,1,1,1,Inactive Customers,1
18147,,2,179.34,1,1,1,Inactive Customers,0
18149,215.0,3,612.0799999999999,1,1,1,Inactive Customers,1
18150,31.0,3,566.58,2,1,1,Low Value Customers,0
18151,,2,653.35,1,1,1,Inactive Customers,0
18154,2.0,2,399.19,3,1,1,Low Value Customers,0
18155,,3,371.62,1,1,1,Inactive Customers,0
18156,369.0,2,734.94,1,1,1,Inactive Customers,1
18158,88.0,2,453.4,2,1,1,Low Value Customers,0
18159,300.0,1,530.15,1,1,1,Inactive Customers,1
18160,,2,638.0600000000001,1,1,1,Inactive Customers,0
18161,64.0,5,1618.69,2,2,1,Good Customers,0
18164,36.0,1,399.65,2,1,1,Low Value Customers,0
18165,,1,302.46,1,1,1,Inactive Customers,0
18167,34.0,3,1384.86,2,1,1,Low Value Customers,0
18168,301.0,6,1169.94,1,2,1,Inactive Customers,1
18169,60.0,1,202.65,2,1,1,Low Value Customers,0
18170,32.0,3,980.31,2,1,1,Low Value Customers,0
18171,58.0,5,1231.31,2,2,1,Good Customers,0
18172,30.0,20,7561.68,3,3,3,Best Customers,0
18173,274.0,4,2106.84,1,1,2,Inactive Customers,1
18174,6.0,1,104.0,3,1,1,Low Value Customers,0
18176,,1,476.35,1,1,1,Inactive Customers,0
18177,30.0,6,1341.42,3,2,1,Good Customers,0
18178,128.0,4,1590.81,1,1,1,Inactive Customers,1
18179,251.0,6,1793.17,1,2,1,Inactive Customers,1
18180,4.0,6,1843.75,3,2,1,Good Customers,0
18181,,1,382.8,1,1,1,Inactive Customers,0
18183,274.0,2,632.07,1,1,1,Inactive Customers,1
18184,,1,49.8,1,1,1,Inactive Customers,0
18185,248.0,1,304.25,1,1,1,Inactive Customers,1
18188,,3,2001.04,1,1,2,Inactive Customers,0
18189,,2,1090.24,1,1,1,Inactive Customers,0
18190,,2,284.46000000000004,1,1,1,Inactive Customers,0
18191,,1,207.8,1,1,1,Inactive Customers,0
18192,,1,957.97,1,1,1,Inactive Customers,0
18193,,1,243.76,1,1,1,Inactive Customers,0
18194,,1,973.84,1,1,1,Inactive Customers,0
18196,94.0,2,689.13,1,1,1,Inactive Customers,1
